20-Epoch,40-Epoch,60-Epoch,80-Epoch,100-Epoch,120-Epoch,140-Epoch,160-Epoch,180-Epoch,200-Epoch
10.293681859970093,10.293681859970093,10.293681859970093,10.293681859970093,10.293681859970093,10.293681859970093,10.293681859970093,10.293681859970093,10.293681859970093,10.293681859970093
7.339840888977051,7.339840888977051,7.339840888977051,7.339840888977051,7.339840888977051,7.339840888977051,7.339840888977051,7.339840888977051,7.339840888977051,7.339840888977051
7.05923867225647,7.05923867225647,7.05923867225647,7.05923867225647,7.05923867225647,7.05923867225647,7.05923867225647,7.05923867225647,7.05923867225647,7.05923867225647
7.238042116165161,7.238042116165161,7.238042116165161,7.238042116165161,7.238042116165161,7.238042116165161,7.238042116165161,7.238042116165161,7.238042116165161,7.238042116165161
7.230839014053345,7.230839014053345,7.230839014053345,7.230839014053345,7.230839014053345,7.230839014053345,7.230839014053345,7.230839014053345,7.230839014053345,7.230839014053345
7.085244655609131,7.085244655609131,7.085244655609131,7.085244655609131,7.085244655609131,7.085244655609131,7.085244655609131,7.085244655609131,7.085244655609131,7.085244655609131
7.05024266242981,7.05024266242981,7.05024266242981,7.05024266242981,7.05024266242981,7.05024266242981,7.05024266242981,7.05024266242981,7.05024266242981,7.05024266242981
7.3028388023376465,7.3028388023376465,7.3028388023376465,7.3028388023376465,7.3028388023376465,7.3028388023376465,7.3028388023376465,7.3028388023376465,7.3028388023376465,7.3028388023376465
6.8368425369262695,6.8368425369262695,6.8368425369262695,6.8368425369262695,6.8368425369262695,6.8368425369262695,6.8368425369262695,6.8368425369262695,6.8368425369262695,6.8368425369262695
7.117932081222534,7.117932081222534,7.117932081222534,7.117932081222534,7.117932081222534,7.117932081222534,7.117932081222534,7.117932081222534,7.117932081222534,7.117932081222534
6.898665189743042,6.898665189743042,6.898665189743042,6.898665189743042,6.898665189743042,6.898665189743042,6.898665189743042,6.898665189743042,6.898665189743042,6.898665189743042
7.006640911102295,7.006640911102295,7.006640911102295,7.006640911102295,7.006640911102295,7.006640911102295,7.006640911102295,7.006640911102295,7.006640911102295,7.006640911102295
7.421263933181763,7.421263933181763,7.421263933181763,7.421263933181763,7.421263933181763,7.421263933181763,7.421263933181763,7.421263933181763,7.421263933181763,7.421263933181763
6.97184157371521,6.97184157371521,6.97184157371521,6.97184157371521,6.97184157371521,6.97184157371521,6.97184157371521,6.97184157371521,6.97184157371521,6.97184157371521
7.0503246784210205,7.0503246784210205,7.0503246784210205,7.0503246784210205,7.0503246784210205,7.0503246784210205,7.0503246784210205,7.0503246784210205,7.0503246784210205,7.0503246784210205
6.618842840194702,6.618842840194702,6.618842840194702,6.618842840194702,6.618842840194702,6.618842840194702,6.618842840194702,6.618842840194702,6.618842840194702,6.618842840194702
7.224114894866943,7.224114894866943,7.224114894866943,7.224114894866943,7.224114894866943,7.224114894866943,7.224114894866943,7.224114894866943,7.224114894866943,7.224114894866943
7.283665418624878,7.283665418624878,7.283665418624878,7.283665418624878,7.283665418624878,7.283665418624878,7.283665418624878,7.283665418624878,7.283665418624878,7.283665418624878
7.038651466369629,7.038651466369629,7.038651466369629,7.038651466369629,7.038651466369629,7.038651466369629,7.038651466369629,7.038651466369629,7.038651466369629,7.038651466369629
7.137842416763306,7.137842416763306,7.137842416763306,7.137842416763306,7.137842416763306,7.137842416763306,7.137842416763306,7.137842416763306,7.137842416763306,7.137842416763306
0.0,6.668315887451172,6.668315887451172,6.668315887451172,6.668315887451172,6.668315887451172,6.668315887451172,6.668315887451172,6.668315887451172,6.668315887451172
0.0,6.60744571685791,6.60744571685791,6.60744571685791,6.60744571685791,6.60744571685791,6.60744571685791,6.60744571685791,6.60744571685791,6.60744571685791
0.0,6.555636882781982,6.555636882781982,6.555636882781982,6.555636882781982,6.555636882781982,6.555636882781982,6.555636882781982,6.555636882781982,6.555636882781982
0.0,7.740260362625122,7.740260362625122,7.740260362625122,7.740260362625122,7.740260362625122,7.740260362625122,7.740260362625122,7.740260362625122,7.740260362625122
0.0,7.359454393386841,7.359454393386841,7.359454393386841,7.359454393386841,7.359454393386841,7.359454393386841,7.359454393386841,7.359454393386841,7.359454393386841
0.0,6.6248390674591064,6.6248390674591064,6.6248390674591064,6.6248390674591064,6.6248390674591064,6.6248390674591064,6.6248390674591064,6.6248390674591064,6.6248390674591064
0.0,6.794236660003662,6.794236660003662,6.794236660003662,6.794236660003662,6.794236660003662,6.794236660003662,6.794236660003662,6.794236660003662,6.794236660003662
0.0,6.882633924484253,6.882633924484253,6.882633924484253,6.882633924484253,6.882633924484253,6.882633924484253,6.882633924484253,6.882633924484253,6.882633924484253
0.0,6.6378395557403564,6.6378395557403564,6.6378395557403564,6.6378395557403564,6.6378395557403564,6.6378395557403564,6.6378395557403564,6.6378395557403564,6.6378395557403564
0.0,6.630658149719238,6.630658149719238,6.630658149719238,6.630658149719238,6.630658149719238,6.630658149719238,6.630658149719238,6.630658149719238,6.630658149719238
0.0,6.86904239654541,6.86904239654541,6.86904239654541,6.86904239654541,6.86904239654541,6.86904239654541,6.86904239654541,6.86904239654541,6.86904239654541
0.0,6.812841176986694,6.812841176986694,6.812841176986694,6.812841176986694,6.812841176986694,6.812841176986694,6.812841176986694,6.812841176986694,6.812841176986694
0.0,6.869844198226929,6.869844198226929,6.869844198226929,6.869844198226929,6.869844198226929,6.869844198226929,6.869844198226929,6.869844198226929,6.869844198226929
0.0,6.684239149093628,6.684239149093628,6.684239149093628,6.684239149093628,6.684239149093628,6.684239149093628,6.684239149093628,6.684239149093628,6.684239149093628
0.0,6.671436548233032,6.671436548233032,6.671436548233032,6.671436548233032,6.671436548233032,6.671436548233032,6.671436548233032,6.671436548233032,6.671436548233032
0.0,7.122044086456299,7.122044086456299,7.122044086456299,7.122044086456299,7.122044086456299,7.122044086456299,7.122044086456299,7.122044086456299,7.122044086456299
0.0,6.490439176559448,6.490439176559448,6.490439176559448,6.490439176559448,6.490439176559448,6.490439176559448,6.490439176559448,6.490439176559448,6.490439176559448
0.0,7.33884072303772,7.33884072303772,7.33884072303772,7.33884072303772,7.33884072303772,7.33884072303772,7.33884072303772,7.33884072303772,7.33884072303772
0.0,6.624330759048462,6.624330759048462,6.624330759048462,6.624330759048462,6.624330759048462,6.624330759048462,6.624330759048462,6.624330759048462,6.624330759048462
0.0,6.878840446472168,6.878840446472168,6.878840446472168,6.878840446472168,6.878840446472168,6.878840446472168,6.878840446472168,6.878840446472168,6.878840446472168
0.0,0.0,6.871439218521118,6.871439218521118,6.871439218521118,6.871439218521118,6.871439218521118,6.871439218521118,6.871439218521118,6.871439218521118
0.0,0.0,6.7182838916778564,6.7182838916778564,6.7182838916778564,6.7182838916778564,6.7182838916778564,6.7182838916778564,6.7182838916778564,6.7182838916778564
0.0,0.0,6.78987455368042,6.78987455368042,6.78987455368042,6.78987455368042,6.78987455368042,6.78987455368042,6.78987455368042,6.78987455368042
0.0,0.0,6.695041656494141,6.695041656494141,6.695041656494141,6.695041656494141,6.695041656494141,6.695041656494141,6.695041656494141,6.695041656494141
0.0,0.0,6.7024383544921875,6.7024383544921875,6.7024383544921875,6.7024383544921875,6.7024383544921875,6.7024383544921875,6.7024383544921875,6.7024383544921875
0.0,0.0,7.031439781188965,7.031439781188965,7.031439781188965,7.031439781188965,7.031439781188965,7.031439781188965,7.031439781188965,7.031439781188965
0.0,0.0,6.865641355514526,6.865641355514526,6.865641355514526,6.865641355514526,6.865641355514526,6.865641355514526,6.865641355514526,6.865641355514526
0.0,0.0,6.600449800491333,6.600449800491333,6.600449800491333,6.600449800491333,6.600449800491333,6.600449800491333,6.600449800491333,6.600449800491333
0.0,0.0,6.5780346393585205,6.5780346393585205,6.5780346393585205,6.5780346393585205,6.5780346393585205,6.5780346393585205,6.5780346393585205,6.5780346393585205
0.0,0.0,7.030650854110718,7.030650854110718,7.030650854110718,7.030650854110718,7.030650854110718,7.030650854110718,7.030650854110718,7.030650854110718
0.0,0.0,6.50043511390686,6.50043511390686,6.50043511390686,6.50043511390686,6.50043511390686,6.50043511390686,6.50043511390686,6.50043511390686
0.0,0.0,6.746440887451172,6.746440887451172,6.746440887451172,6.746440887451172,6.746440887451172,6.746440887451172,6.746440887451172,6.746440887451172
0.0,0.0,6.855645418167114,6.855645418167114,6.855645418167114,6.855645418167114,6.855645418167114,6.855645418167114,6.855645418167114,6.855645418167114
0.0,0.0,6.844062805175781,6.844062805175781,6.844062805175781,6.844062805175781,6.844062805175781,6.844062805175781,6.844062805175781,6.844062805175781
0.0,0.0,6.7708516120910645,6.7708516120910645,6.7708516120910645,6.7708516120910645,6.7708516120910645,6.7708516120910645,6.7708516120910645,6.7708516120910645
0.0,0.0,7.132044792175293,7.132044792175293,7.132044792175293,7.132044792175293,7.132044792175293,7.132044792175293,7.132044792175293,7.132044792175293
0.0,0.0,6.748837471008301,6.748837471008301,6.748837471008301,6.748837471008301,6.748837471008301,6.748837471008301,6.748837471008301,6.748837471008301
0.0,0.0,6.727883577346802,6.727883577346802,6.727883577346802,6.727883577346802,6.727883577346802,6.727883577346802,6.727883577346802,6.727883577346802
0.0,0.0,6.846864700317383,6.846864700317383,6.846864700317383,6.846864700317383,6.846864700317383,6.846864700317383,6.846864700317383,6.846864700317383
0.0,0.0,7.128446340560913,7.128446340560913,7.128446340560913,7.128446340560913,7.128446340560913,7.128446340560913,7.128446340560913,7.128446340560913
0.0,0.0,0.0,6.998041391372681,6.998041391372681,6.998041391372681,6.998041391372681,6.998041391372681,6.998041391372681,6.998041391372681
