epoch,accuracy,loss,val_accuracy,val_loss
55,0.9375,0.1706286519765854,0.84375,0.40604734420776367
56,0.9375,0.21021156013011932,0.90625,0.28856149315834045
57,0.96875,0.12287896871566772,0.96875,0.13284455239772797
58,0.9375,0.18984454870224,0.9375,0.14903143048286438
59,0.90625,0.19611869752407074,0.84375,0.1993449330329895
60,0.9375,0.14010131359100342,0.90625,0.15254947543144226
61,0.875,0.41938456892967224,0.9375,0.16210386157035828
62,0.96875,0.0813542902469635,0.9375,0.1418592631816864
63,1.0,0.08326493948698044,0.96875,0.11024093627929688
64,0.90625,0.2020893096923828,0.90625,0.2633275091648102
65,0.96875,0.11043104529380798,0.90625,0.20002083480358124
66,0.90625,0.23818376660346985,0.90625,0.12114768475294113
67,0.84375,0.24403971433639526,1.0,0.057013656944036484
68,0.9375,0.21607035398483276,1.0,0.021679801866412163
69,1.0,0.058272384107112885,0.9375,0.13501879572868347
70,0.96875,0.06919246166944504,0.90625,0.24343964457511902
71,0.9375,0.18809741735458374,0.96875,0.09820554405450821
72,0.90625,0.2679503560066223,0.9375,0.28652408719062805
73,1.0,0.04762177914381027,0.9375,0.17824116349220276
74,0.96875,0.10407575964927673,0.96875,0.08718831837177277
75,0.96875,0.07441912591457367,0.96875,0.0987129881978035
76,1.0,0.0430523157119751,0.9375,0.09735982865095139
77,0.96875,0.0612734779715538,0.9375,0.11757870018482208
78,0.875,0.24467895925045013,0.96875,0.12154820561408997
79,0.8125,0.5426519513130188,1.0,0.10107472538948059
80,0.96875,0.1470615565776825,0.96875,0.09089608490467072
81,0.96875,0.13064289093017578,0.90625,0.1650620996952057
82,0.9375,0.07355862110853195,0.875,0.4266130328178406
83,0.90625,0.22597667574882507,0.96875,0.052111878991127014
84,0.84375,0.30782806873321533,1.0,0.06721728295087814
85,0.90625,0.23920801281929016,1.0,0.05415165424346924
86,0.9375,0.13814733922481537,0.96875,0.20944629609584808
87,0.875,0.3352217674255371,1.0,0.07684264332056046
88,0.84375,0.3410888910293579,0.96875,0.11860822141170502
89,0.96875,0.09341952949762344,0.84375,0.3255597949028015
90,0.90625,0.20147009193897247,0.9375,0.17427046597003937
91,0.84375,0.3918072283267975,0.78125,0.4477081298828125
92,0.90625,0.21315886080265045,0.9375,0.1459919810295105
93,0.96875,0.08533693850040436,0.96875,0.06616458296775818
94,0.9375,0.21710628271102905,0.96875,0.09266534447669983
95,0.96875,0.0907234326004982,0.9375,0.17204076051712036
96,0.90625,0.16051270067691803,0.90625,0.16856899857521057
97,0.96875,0.07228980213403702,0.96875,0.1465814858675003
98,0.90625,0.22816017270088196,0.875,0.46000978350639343
99,0.96875,0.19267304241657257,0.90625,0.4813593626022339
100,0.96875,0.130377858877182,0.96875,0.1485632061958313
101,0.96875,0.08621198683977127,0.84375,0.3759561777114868
102,0.8125,0.3894568681716919,1.0,0.04188995808362961
103,0.9375,0.15089164674282074,0.90625,0.18137378990650177
104,0.9375,0.22193965315818787,0.9375,0.16071033477783203
105,0.90625,0.22420530021190643,0.96875,0.14764271676540375
106,0.90625,0.28788110613822937,1.0,0.0830688625574112
107,0.96875,0.08660756051540375,1.0,0.07838141918182373
108,1.0,0.029974108561873436,0.9375,0.1026204526424408
109,0.9375,0.11125743389129639,0.9375,0.12226665765047073
110,0.96875,0.07278469204902649,0.96875,0.04496452957391739
111,0.9375,0.16202035546302795,0.90625,0.27448129653930664
112,0.875,0.3070037066936493,0.96875,0.16522076725959778
113,0.9375,0.19169068336486816,0.96875,0.1596238762140274
114,0.90625,0.4165762662887573,1.0,0.04419679194688797
115,0.96875,0.11470240354537964,0.96875,0.09829160571098328
116,1.0,0.0346173457801342,0.90625,0.1721358597278595
117,0.9375,0.10397607088088989,0.9375,0.11411581933498383
118,0.90625,0.16326871514320374,0.96875,0.13652262091636658
119,0.875,0.20583227276802063,0.875,0.24661654233932495
120,0.9375,0.24223820865154266,0.9375,0.24783553183078766
121,0.90625,0.1335914134979248,0.96875,0.1347317397594452
122,0.90625,0.30928558111190796,0.9375,0.15556815266609192
123,0.90625,0.14216485619544983,1.0,0.10738573968410492
124,1.0,0.058741651475429535,0.96875,0.14463505148887634
125,0.96875,0.12248139083385468,0.96875,0.1138949990272522
126,0.90625,0.11828241497278214,0.90625,0.14651060104370117
127,0.90625,0.2962805926799774,0.9375,0.11768793314695358
128,0.96875,0.08021464198827744,0.90625,0.31143879890441895
129,1.0,0.12311062216758728,0.9375,0.11727942526340485
130,0.96875,0.07305896282196045,0.9375,0.22760874032974243
131,0.90625,0.24368809163570404,0.9375,0.11495641618967056
132,0.90625,0.13289479911327362,0.96875,0.0670880526304245
133,0.96875,0.07081137597560883,0.96875,0.12400807440280914
134,0.9375,0.17251011729240417,0.96875,0.04026619344949722
135,0.96875,0.09232347458600998,0.96875,0.0881742462515831
136,0.9375,0.1607264131307602,0.875,0.4483821392059326
137,0.9375,0.074949249625206,1.0,0.029757924377918243
138,1.0,0.0245734341442585,0.96875,0.05856427177786827
139,0.96875,0.1308664083480835,0.90625,0.20481601357460022
140,0.90625,0.2019018828868866,0.84375,0.3228395879268646
141,0.8125,0.685417652130127,0.96875,0.10220680385828018
142,0.9375,0.1754768341779709,0.875,0.35457995533943176
143,0.9375,0.16738829016685486,1.0,0.04578254371881485
144,0.875,0.28028154373168945,0.90625,0.25199127197265625
145,0.84375,0.31628870964050293,0.84375,0.5812965035438538
146,0.71875,0.6696097254753113,0.9375,0.17833416163921356
147,0.96875,0.10248883813619614,0.78125,0.8506656885147095
148,0.71875,0.7274004220962524,0.96875,0.21384073793888092
149,0.96875,0.16012272238731384,1.0,0.07203885912895203
150,0.9375,0.122420534491539,0.96875,0.1463163197040558
151,0.875,0.20989635586738586,0.9375,0.11771314591169357
152,0.96875,0.15178924798965454,1.0,0.0895349532365799
153,1.0,0.09963656961917877,0.875,0.3098938465118408
154,0.96875,0.12068881839513779,0.96875,0.08414857089519501
155,1.0,0.06321030855178833,0.84375,0.2382570058107376
156,1.0,0.07369525730609894,0.875,0.5201724767684937
157,0.90625,0.15616071224212646,0.90625,0.2905857264995575
158,0.78125,0.5356163382530212,0.78125,0.7441773414611816
159,0.84375,0.4078127443790436,0.6875,0.8011643290519714
160,0.59375,0.7387101650238037,0.875,0.34469568729400635
161,0.9375,0.10114526748657227,0.78125,0.8392480611801147
162,0.84375,0.39615631103515625,0.71875,1.1583430767059326
163,0.875,0.28067246079444885,0.8125,0.41609132289886475
164,0.84375,0.3989906907081604,1.0,0.10476543009281158
165,0.96875,0.1775442510843277,0.6875,0.8881194591522217
166,0.6875,0.6562989950180054,0.875,0.3701338469982147
167,0.96875,0.3017303943634033,0.9375,0.23468269407749176
168,0.84375,0.35710036754608154,0.90625,0.26790615916252136
169,0.78125,0.550113320350647,0.90625,0.4397805333137512
170,0.96875,0.0734434723854065,0.9375,0.18980926275253296
171,0.96875,0.05930327624082565,0.90625,0.23576292395591736
172,0.90625,0.24954254925251007,0.875,0.3679458498954773
173,0.875,0.3243297338485718,0.8125,0.3948098123073578
174,0.96875,0.25549954175949097,0.96875,0.1718933880329132
175,0.90625,0.23149755597114563,0.90625,0.22756902873516083
176,1.0,0.07093151658773422,0.84375,0.329421728849411
177,0.9375,0.18945305049419403,0.8125,0.4317862391471863
178,0.875,0.18880367279052734,0.90625,0.15050898492336273
179,0.9375,0.09101305156946182,0.9375,0.23070499300956726
180,1.0,0.05076714977622032,0.90625,0.25181758403778076
181,0.9375,0.1289447396993637,0.90625,0.14922986924648285
182,0.90625,0.2599106431007385,0.875,0.5420840978622437
183,0.9375,0.20908674597740173,0.96875,0.14026407897472382
184,1.0,0.05476652830839157,1.0,0.055339984595775604
185,0.96875,0.04256107658147812,0.90625,0.3544574975967407
186,1.0,0.0334402471780777,0.96875,0.09975917637348175
187,0.875,0.3688439726829529,0.96875,0.16697999835014343
188,0.9375,0.18869709968566895,0.90625,0.22932496666908264
189,0.90625,0.16675987839698792,0.90625,0.15544621646404266
190,0.96875,0.10212723165750504,0.9375,0.15666130185127258
191,0.90625,0.24804392457008362,0.96875,0.04545780271291733
192,0.84375,0.35439395904541016,0.9375,0.24251213669776917
193,0.90625,0.167327418923378,0.96875,0.1649344563484192
194,1.0,0.0554049052298069,0.9375,0.19374576210975647
195,1.0,0.07504964619874954,0.96875,0.1151251494884491
196,0.90625,0.19989630579948425,0.875,0.20378929376602173
197,0.8125,0.40386247634887695,0.96875,0.1007375568151474
198,0.96875,0.07769335061311722,0.96875,0.21231569349765778
199,0.96875,0.07762213051319122,0.875,0.40302538871765137
