20-Epoch,40-Epoch,60-Epoch,80-Epoch,100-Epoch,120-Epoch,140-Epoch,160-Epoch,180-Epoch,200-Epoch
4.987340688705444,4.987340688705444,4.987340688705444,4.987340688705444,4.987340688705444,4.987340688705444,4.987340688705444,4.987340688705444,4.987340688705444,4.987340688705444
3.336841344833374,3.336841344833374,3.336841344833374,3.336841344833374,3.336841344833374,3.336841344833374,3.336841344833374,3.336841344833374,3.336841344833374,3.336841344833374
3.316038131713867,3.316038131713867,3.316038131713867,3.316038131713867,3.316038131713867,3.316038131713867,3.316038131713867,3.316038131713867,3.316038131713867,3.316038131713867
3.2062346935272217,3.2062346935272217,3.2062346935272217,3.2062346935272217,3.2062346935272217,3.2062346935272217,3.2062346935272217,3.2062346935272217,3.2062346935272217,3.2062346935272217
3.738053560256958,3.738053560256958,3.738053560256958,3.738053560256958,3.738053560256958,3.738053560256958,3.738053560256958,3.738053560256958,3.738053560256958,3.738053560256958
4.116877317428589,4.116877317428589,4.116877317428589,4.116877317428589,4.116877317428589,4.116877317428589,4.116877317428589,4.116877317428589,4.116877317428589,4.116877317428589
3.9321084022521973,3.9321084022521973,3.9321084022521973,3.9321084022521973,3.9321084022521973,3.9321084022521973,3.9321084022521973,3.9321084022521973,3.9321084022521973,3.9321084022521973
3.218467950820923,3.218467950820923,3.218467950820923,3.218467950820923,3.218467950820923,3.218467950820923,3.218467950820923,3.218467950820923,3.218467950820923,3.218467950820923
4.3257081508636475,4.3257081508636475,4.3257081508636475,4.3257081508636475,4.3257081508636475,4.3257081508636475,4.3257081508636475,4.3257081508636475,4.3257081508636475,4.3257081508636475
3.628112554550171,3.628112554550171,3.628112554550171,3.628112554550171,3.628112554550171,3.628112554550171,3.628112554550171,3.628112554550171,3.628112554550171,3.628112554550171
3.5729281902313232,3.5729281902313232,3.5729281902313232,3.5729281902313232,3.5729281902313232,3.5729281902313232,3.5729281902313232,3.5729281902313232,3.5729281902313232,3.5729281902313232
3.717311382293701,3.717311382293701,3.717311382293701,3.717311382293701,3.717311382293701,3.717311382293701,3.717311382293701,3.717311382293701,3.717311382293701,3.717311382293701
3.54663348197937,3.54663348197937,3.54663348197937,3.54663348197937,3.54663348197937,3.54663348197937,3.54663348197937,3.54663348197937,3.54663348197937,3.54663348197937
3.4718360900878906,3.4718360900878906,3.4718360900878906,3.4718360900878906,3.4718360900878906,3.4718360900878906,3.4718360900878906,3.4718360900878906,3.4718360900878906,3.4718360900878906
3.5194897651672363,3.5194897651672363,3.5194897651672363,3.5194897651672363,3.5194897651672363,3.5194897651672363,3.5194897651672363,3.5194897651672363,3.5194897651672363,3.5194897651672363
4.396501064300537,4.396501064300537,4.396501064300537,4.396501064300537,4.396501064300537,4.396501064300537,4.396501064300537,4.396501064300537,4.396501064300537,4.396501064300537
4.2340216636657715,4.2340216636657715,4.2340216636657715,4.2340216636657715,4.2340216636657715,4.2340216636657715,4.2340216636657715,4.2340216636657715,4.2340216636657715,4.2340216636657715
3.5794804096221924,3.5794804096221924,3.5794804096221924,3.5794804096221924,3.5794804096221924,3.5794804096221924,3.5794804096221924,3.5794804096221924,3.5794804096221924,3.5794804096221924
3.979339361190796,3.979339361190796,3.979339361190796,3.979339361190796,3.979339361190796,3.979339361190796,3.979339361190796,3.979339361190796,3.979339361190796,3.979339361190796
4.803839206695557,4.803839206695557,4.803839206695557,4.803839206695557,4.803839206695557,4.803839206695557,4.803839206695557,4.803839206695557,4.803839206695557,4.803839206695557
0.0,3.2012603282928467,3.2012603282928467,3.2012603282928467,3.2012603282928467,3.2012603282928467,3.2012603282928467,3.2012603282928467,3.2012603282928467,3.2012603282928467
0.0,3.522256851196289,3.522256851196289,3.522256851196289,3.522256851196289,3.522256851196289,3.522256851196289,3.522256851196289,3.522256851196289,3.522256851196289
0.0,4.0084145069122314,4.0084145069122314,4.0084145069122314,4.0084145069122314,4.0084145069122314,4.0084145069122314,4.0084145069122314,4.0084145069122314,4.0084145069122314
0.0,3.1462485790252686,3.1462485790252686,3.1462485790252686,3.1462485790252686,3.1462485790252686,3.1462485790252686,3.1462485790252686,3.1462485790252686,3.1462485790252686
0.0,3.600313425064087,3.600313425064087,3.600313425064087,3.600313425064087,3.600313425064087,3.600313425064087,3.600313425064087,3.600313425064087,3.600313425064087
0.0,3.273040294647217,3.273040294647217,3.273040294647217,3.273040294647217,3.273040294647217,3.273040294647217,3.273040294647217,3.273040294647217,3.273040294647217
0.0,4.062429904937744,4.062429904937744,4.062429904937744,4.062429904937744,4.062429904937744,4.062429904937744,4.062429904937744,4.062429904937744,4.062429904937744
0.0,3.6052141189575195,3.6052141189575195,3.6052141189575195,3.6052141189575195,3.6052141189575195,3.6052141189575195,3.6052141189575195,3.6052141189575195,3.6052141189575195
0.0,3.7824182510375977,3.7824182510375977,3.7824182510375977,3.7824182510375977,3.7824182510375977,3.7824182510375977,3.7824182510375977,3.7824182510375977,3.7824182510375977
0.0,3.828416585922241,3.828416585922241,3.828416585922241,3.828416585922241,3.828416585922241,3.828416585922241,3.828416585922241,3.828416585922241,3.828416585922241
0.0,3.828822135925293,3.828822135925293,3.828822135925293,3.828822135925293,3.828822135925293,3.828822135925293,3.828822135925293,3.828822135925293,3.828822135925293
0.0,6.317425012588501,6.317425012588501,6.317425012588501,6.317425012588501,6.317425012588501,6.317425012588501,6.317425012588501,6.317425012588501,6.317425012588501
0.0,3.215614080429077,3.215614080429077,3.215614080429077,3.215614080429077,3.215614080429077,3.215614080429077,3.215614080429077,3.215614080429077,3.215614080429077
0.0,3.333815097808838,3.333815097808838,3.333815097808838,3.333815097808838,3.333815097808838,3.333815097808838,3.333815097808838,3.333815097808838,3.333815097808838
0.0,3.8752167224884033,3.8752167224884033,3.8752167224884033,3.8752167224884033,3.8752167224884033,3.8752167224884033,3.8752167224884033,3.8752167224884033,3.8752167224884033
0.0,2.9676132202148438,2.9676132202148438,2.9676132202148438,2.9676132202148438,2.9676132202148438,2.9676132202148438,2.9676132202148438,2.9676132202148438,2.9676132202148438
0.0,2.947814702987671,2.947814702987671,2.947814702987671,2.947814702987671,2.947814702987671,2.947814702987671,2.947814702987671,2.947814702987671,2.947814702987671
0.0,2.9312145709991455,2.9312145709991455,2.9312145709991455,2.9312145709991455,2.9312145709991455,2.9312145709991455,2.9312145709991455,2.9312145709991455,2.9312145709991455
0.0,3.0086114406585693,3.0086114406585693,3.0086114406585693,3.0086114406585693,3.0086114406585693,3.0086114406585693,3.0086114406585693,3.0086114406585693,3.0086114406585693
0.0,3.485616445541382,3.485616445541382,3.485616445541382,3.485616445541382,3.485616445541382,3.485616445541382,3.485616445541382,3.485616445541382,3.485616445541382
0.0,0.0,2.886212110519409,2.886212110519409,2.886212110519409,2.886212110519409,2.886212110519409,2.886212110519409,2.886212110519409,2.886212110519409
0.0,0.0,3.0904219150543213,3.0904219150543213,3.0904219150543213,3.0904219150543213,3.0904219150543213,3.0904219150543213,3.0904219150543213,3.0904219150543213
0.0,0.0,2.833014726638794,2.833014726638794,2.833014726638794,2.833014726638794,2.833014726638794,2.833014726638794,2.833014726638794,2.833014726638794
0.0,0.0,3.112612724304199,3.112612724304199,3.112612724304199,3.112612724304199,3.112612724304199,3.112612724304199,3.112612724304199,3.112612724304199
0.0,0.0,3.1372132301330566,3.1372132301330566,3.1372132301330566,3.1372132301330566,3.1372132301330566,3.1372132301330566,3.1372132301330566,3.1372132301330566
0.0,0.0,3.0914134979248047,3.0914134979248047,3.0914134979248047,3.0914134979248047,3.0914134979248047,3.0914134979248047,3.0914134979248047,3.0914134979248047
0.0,0.0,3.1684131622314453,3.1684131622314453,3.1684131622314453,3.1684131622314453,3.1684131622314453,3.1684131622314453,3.1684131622314453,3.1684131622314453
0.0,0.0,3.1694133281707764,3.1694133281707764,3.1694133281707764,3.1694133281707764,3.1694133281707764,3.1694133281707764,3.1694133281707764,3.1694133281707764
0.0,0.0,3.132411479949951,3.132411479949951,3.132411479949951,3.132411479949951,3.132411479949951,3.132411479949951,3.132411479949951,3.132411479949951
0.0,0.0,3.260815143585205,3.260815143585205,3.260815143585205,3.260815143585205,3.260815143585205,3.260815143585205,3.260815143585205,3.260815143585205
0.0,0.0,3.038811445236206,3.038811445236206,3.038811445236206,3.038811445236206,3.038811445236206,3.038811445236206,3.038811445236206,3.038811445236206
0.0,0.0,3.2162134647369385,3.2162134647369385,3.2162134647369385,3.2162134647369385,3.2162134647369385,3.2162134647369385,3.2162134647369385,3.2162134647369385
