epoch,accuracy,loss,val_accuracy,val_loss
44,0.875,0.2971234619617462,0.90625,0.23955178260803223
45,0.90625,0.24463029205799103,0.8125,0.36085736751556396
46,0.84375,0.3454132676124573,0.96875,0.21551010012626648
47,0.875,0.2494027316570282,0.96875,0.14879915118217468
48,0.96875,0.25561392307281494,0.9375,0.2227718085050583
49,0.90625,0.24864837527275085,0.90625,0.2984691262245178
50,0.84375,0.38151854276657104,0.90625,0.2543349862098694
51,0.84375,0.26250597834587097,0.96875,0.18187296390533447
52,0.96875,0.14977575838565826,0.9375,0.14329108595848083
53,1.0,0.13006795942783356,0.84375,0.339591920375824
54,0.9375,0.1733534336090088,0.96875,0.15813642740249634
55,0.9375,0.16967922449111938,0.875,0.25679782032966614
56,0.84375,0.39915454387664795,0.8125,0.4003269076347351
57,0.84375,0.32068532705307007,0.9375,0.21650336682796478
58,0.9375,0.23831628262996674,0.90625,0.27058717608451843
59,0.96875,0.08921276032924652,0.9375,0.12841519713401794
60,0.9375,0.26066094636917114,0.9375,0.18555399775505066
61,0.90625,0.25529050827026367,0.90625,0.24481183290481567
62,0.96875,0.1491895616054535,0.9375,0.27346938848495483
63,0.90625,0.22981370985507965,0.9375,0.17467227578163147
64,1.0,0.07868772000074387,0.75,0.6666039824485779
65,0.7857142686843872,0.547991156578064,0.96875,0.11980566382408142
66,0.9375,0.1853684037923813,0.84375,0.354522705078125
67,0.84375,0.30342724919319153,0.90625,0.2940600514411926
68,0.9375,0.17270740866661072,0.96875,0.13043677806854248
69,0.9375,0.18054091930389404,0.90625,0.19977688789367676
70,0.8125,0.33027058839797974,0.78125,0.44056808948516846
71,0.96875,0.10108818113803864,0.90625,0.24266983568668365
72,0.9375,0.15879502892494202,0.90625,0.20697659254074097
73,0.75,0.39463216066360474,0.90625,0.2586885392665863
74,0.84375,0.33741074800491333,0.96875,0.2107791304588318
75,0.90625,0.3356912136077881,1.0,0.08178223669528961
76,0.90625,0.20825016498565674,0.90625,0.19752371311187744
77,0.9375,0.21947629749774933,0.84375,0.5056356191635132
78,0.90625,0.20426015555858612,0.9375,0.2586958408355713
79,0.9375,0.1800224483013153,0.84375,0.3028773367404938
80,0.84375,0.250386506319046,0.9375,0.1981201171875
81,0.96875,0.16633358597755432,0.90625,0.3376758098602295
82,0.84375,0.22027772665023804,0.875,0.2439030259847641
83,0.90625,0.13548073172569275,0.96875,0.09836558997631073
84,0.875,0.2632065713405609,0.96875,0.14966171979904175
85,0.96875,0.11742960661649704,0.90625,0.19125574827194214
86,0.875,0.20425599813461304,0.96875,0.13686861097812653
87,0.875,0.2193230837583542,0.875,0.25928759574890137
88,0.96875,0.08235649019479752,0.9375,0.354547381401062
89,1.0,0.05920330807566643,0.9375,0.18300539255142212
90,0.96875,0.13862919807434082,0.9375,0.20070314407348633
91,0.90625,0.1418728083372116,0.90625,0.3876696228981018
92,0.875,0.27630388736724854,0.9375,0.21271637082099915
93,1.0,0.07389330118894577,0.96875,0.23394383490085602
94,0.90625,0.17693528532981873,1.0,0.08778292685747147
95,0.96875,0.17147882282733917,0.84375,0.3793937563896179
96,0.96875,0.0763998031616211,0.9375,0.21287958323955536
97,1.0,0.05728916451334953,0.84375,0.4022325873374939
98,0.9375,0.10223621129989624,0.84375,0.4150453805923462
99,1.0,0.053299885243177414,0.84375,0.33614546060562134
100,0.90625,0.24751752614974976,0.9375,0.17077012360095978
101,0.8125,0.38827645778656006,0.96875,0.16958104074001312
102,0.90625,0.1852256804704666,0.9375,0.1349760890007019
103,0.90625,0.16110152006149292,0.9375,0.16044101119041443
104,0.90625,0.22209979593753815,0.9375,0.2381034791469574
105,0.96875,0.1605147272348404,0.90625,0.23657363653182983
106,0.875,0.20081549882888794,0.9375,0.15286242961883545
107,0.9375,0.22911301255226135,0.90625,0.131292462348938
108,1.0,0.03875818848609924,0.90625,0.14306750893592834
109,1.0,0.05028710514307022,0.96875,0.08384224772453308
110,0.90625,0.14145246148109436,0.90625,0.3646315634250641
111,0.9375,0.20243537425994873,0.8125,0.656814694404602
112,0.875,0.21212828159332275,0.90625,0.2952965497970581
113,0.9375,0.22004970908164978,0.9375,0.33851179480552673
114,0.96875,0.09346979111433029,0.9375,0.17571666836738586
115,0.9375,0.25169625878334045,1.0,0.04881409928202629
116,0.90625,0.2540642321109772,0.90625,0.1497916579246521
117,1.0,0.04941694438457489,0.875,0.353033185005188
118,0.90625,0.34714463353157043,0.9375,0.12131830304861069
119,0.90625,0.3469772934913635,0.90625,0.28085947036743164
120,0.96875,0.09187076985836029,0.90625,0.2634356617927551
121,0.90625,0.24545589089393616,0.90625,0.2850431799888611
122,0.96875,0.06521495431661606,0.875,0.2659948468208313
123,0.90625,0.1497679501771927,0.84375,0.23275017738342285
124,0.90625,0.1809900999069214,0.96875,0.08447037637233734
125,0.96875,0.11898088455200195,0.96875,0.16323670744895935
126,0.875,0.21918433904647827,0.875,0.3806372880935669
127,1.0,0.03354419767856598,0.9375,0.15962937474250793
128,1.0,0.08440463989973068,0.96875,0.1800292432308197
129,0.96875,0.06716518849134445,0.90625,0.26603996753692627
130,1.0,0.06833263486623764,0.875,0.1796937882900238
131,1.0,0.09083475917577744,0.875,0.3277356028556824
132,0.9285714030265808,0.18756715953350067,0.9375,0.1492081582546234
133,0.90625,0.3242116868495941,0.96875,0.12951132655143738
134,0.9375,0.16289272904396057,0.9375,0.20926344394683838
135,1.0,0.05204879865050316,0.96875,0.23185566067695618
136,0.90625,0.25105154514312744,0.84375,0.3042023777961731
137,0.90625,0.12275733798742294,0.9375,0.2958627939224243
138,0.9375,0.12164594978094101,0.96875,0.13018110394477844
139,0.96875,0.07341854274272919,0.96875,0.11519620567560196
140,0.96875,0.23525524139404297,0.9375,0.21547925472259521
141,0.9375,0.2648850083351135,0.9375,0.24883325397968292
142,0.90625,0.2940818667411804,0.9375,0.2054446041584015
143,0.90625,0.32619529962539673,0.9375,0.1050153523683548
144,0.9375,0.09151725471019745,0.96875,0.11370722204446793
145,1.0,0.04336825758218765,0.90625,0.16581150889396667
146,0.96875,0.18842998147010803,0.9375,0.16612018644809723
147,0.90625,0.1795741617679596,0.84375,0.4675280749797821
148,1.0,0.06526127457618713,0.9375,0.18971112370491028
149,1.0,0.0631520077586174,0.875,0.238338440656662
150,0.96875,0.06818133592605591,1.0,0.06415559351444244
151,0.9375,0.11534520983695984,0.9375,0.11792885512113571
152,1.0,0.04132048785686493,0.96875,0.08088605105876923
153,1.0,0.051217250525951385,1.0,0.03701702505350113
154,0.96875,0.12541288137435913,0.9375,0.19999198615550995
155,0.96875,0.04688803851604462,0.96875,0.15609699487686157
156,0.96875,0.09147422015666962,0.90625,0.2614265978336334
157,0.90625,0.12229090929031372,1.0,0.04869864508509636
158,0.96875,0.1421871781349182,0.96875,0.1463439166545868
159,1.0,0.07873791456222534,0.9375,0.15712133049964905
160,0.9375,0.15928463637828827,0.9375,0.1967783421278
161,0.9375,0.22516092658042908,0.96875,0.0811932161450386
162,1.0,0.0386076383292675,0.875,0.24934503436088562
163,0.96875,0.11129408329725266,0.96875,0.12556979060173035
164,0.96875,0.09583327919244766,0.9375,0.1364683359861374
165,0.96875,0.058347396552562714,0.96875,0.07338973134756088
166,0.96875,0.0841454267501831,0.9375,0.36407148838043213
167,0.96875,0.07989899814128876,1.0,0.04628273844718933
168,1.0,0.019441887736320496,0.96875,0.07148171961307526
169,1.0,0.03254522383213043,0.9375,0.15279701352119446
170,1.0,0.04500821605324745,0.84375,0.36436641216278076
171,0.9375,0.1491885930299759,1.0,0.05494971573352814
172,0.9375,0.15274350345134735,0.96875,0.11382202059030533
173,0.96875,0.11916664242744446,0.9375,0.09024390578269958
174,1.0,0.030264928936958313,0.875,0.2817234992980957
175,0.9375,0.10940264165401459,0.9375,0.2950519919395447
176,0.96875,0.06322478502988815,0.9375,0.21871444582939148
177,0.96875,0.05703839659690857,0.9375,0.15456882119178772
178,0.875,0.2106570303440094,0.96875,0.08623149991035461
179,1.0,0.038806334137916565,0.96875,0.044988587498664856
180,0.96875,0.06072051823139191,0.9375,0.17573371529579163
181,0.9375,0.16242073476314545,0.84375,0.46875882148742676
182,0.90625,0.29920342564582825,0.90625,0.3914390206336975
183,1.0,0.03600006178021431,0.90625,0.28126171231269836
184,0.9375,0.12599453330039978,0.9375,0.2728620767593384
185,0.90625,0.23096658289432526,0.90625,0.2681950032711029
186,0.84375,0.34526801109313965,0.9375,0.145903542637825
187,1.0,0.07939760386943817,0.90625,0.19047436118125916
188,0.9375,0.14019805192947388,0.84375,0.6367064714431763
189,1.0,0.045446306467056274,0.96875,0.07989233732223511
190,1.0,0.04096473753452301,0.875,0.1924169808626175
191,0.90625,0.1223331019282341,0.96875,0.150935560464859
192,0.9375,0.14883962273597717,1.0,0.08390946686267853
193,0.9375,0.18086473643779755,0.90625,0.1707742065191269
194,0.90625,0.16139596700668335,0.96875,0.09210484474897385
195,0.875,0.32494983077049255,0.9375,0.12019991874694824
196,0.96875,0.2394740730524063,0.96875,0.12297482788562775
197,0.96875,0.1554785966873169,0.9375,0.2209867537021637
198,0.96875,0.055163200944662094,0.875,0.4330931007862091
199,0.875,0.20121079683303833,0.875,0.16836825013160706
