epoch,accuracy,loss,val_accuracy,val_loss
60,1.0,0.1338658630847931,0.90625,0.3124576807022095
61,0.8125,0.3786832392215729,0.9375,0.17241661250591278
62,0.9375,0.18345725536346436,0.90625,0.2582587003707886
63,0.78125,0.34914499521255493,0.84375,0.26649346947669983
64,0.84375,0.36570626497268677,0.84375,0.3321458101272583
65,0.875,0.20911571383476257,0.78125,0.36648446321487427
66,0.84375,0.3594803214073181,0.875,0.22830793261528015
67,0.90625,0.253986120223999,0.90625,0.2307431399822235
68,0.875,0.20181870460510254,0.90625,0.21602953970432281
69,0.9375,0.1996258795261383,0.90625,0.289697527885437
70,0.84375,0.2856947183609009,0.90625,0.21527701616287231
71,0.875,0.35760512948036194,0.84375,0.28324806690216064
72,0.84375,0.28625258803367615,0.875,0.35061198472976685
73,0.96875,0.09168441593647003,0.6875,0.4954875111579895
74,0.9375,0.16565513610839844,0.84375,0.34149667620658875
75,0.875,0.275667667388916,0.9375,0.16667477786540985
76,0.875,0.2609153091907501,0.875,0.21996375918388367
77,0.96875,0.10061442852020264,0.96875,0.162379652261734
78,0.875,0.27763161063194275,0.90625,0.271131694316864
79,0.84375,0.2819750905036926,0.96875,0.14344842731952667
80,0.9375,0.15712125599384308,1.0,0.08587915450334549
81,0.90625,0.2570030689239502,0.875,0.2202501893043518
82,1.0,0.10081729292869568,0.9375,0.12772956490516663
83,0.96875,0.12476469576358795,1.0,0.11257226765155792
84,0.9375,0.1588059365749359,0.90625,0.23433738946914673
85,0.9375,0.17152506113052368,0.84375,0.2676905393600464
86,0.875,0.38485145568847656,0.96875,0.16549304127693176
87,0.9375,0.1408345103263855,0.90625,0.1572454869747162
88,0.875,0.22040623426437378,0.84375,0.22457611560821533
89,0.9375,0.16317914426326752,0.875,0.35799282789230347
90,0.9375,0.2582921087741852,0.875,0.20783033967018127
91,0.875,0.3002592921257019,0.84375,0.2562198042869568
92,0.96875,0.0807696282863617,0.9375,0.10714946687221527
93,0.96875,0.11940255761146545,0.84375,0.2737466096878052
94,0.875,0.24084825813770294,0.84375,0.3465041518211365
95,0.96875,0.0866420716047287,0.9375,0.19408445060253143
96,0.9375,0.23010151088237762,0.90625,0.2588486075401306
97,0.9375,0.17643797397613525,0.9375,0.17632582783699036
98,0.875,0.2383069097995758,0.96875,0.08844218403100967
99,0.90625,0.20114876329898834,0.84375,0.30237895250320435
100,0.9375,0.1858399212360382,0.9375,0.2178090363740921
101,1.0,0.05782904103398323,0.875,0.20785461366176605
102,0.9375,0.14226476848125458,0.875,0.2583591341972351
103,0.875,0.24110360443592072,0.8125,0.3884401023387909
104,0.90625,0.3056076169013977,0.9375,0.12294404953718185
105,0.875,0.22024810314178467,0.90625,0.2608162462711334
106,0.9375,0.19142043590545654,0.96875,0.1238020658493042
107,0.90625,0.16018232703208923,0.90625,0.19147925078868866
108,0.9375,0.16681605577468872,0.9375,0.24017199873924255
109,0.90625,0.18895646929740906,0.875,0.19100260734558105
110,0.9375,0.17571432888507843,0.875,0.31478074193000793
111,0.90625,0.2640174925327301,0.96875,0.12967991828918457
112,0.9375,0.18506455421447754,0.84375,0.3624746799468994
113,1.0,0.07035037130117416,0.90625,0.17644056677818298
114,0.9375,0.15724623203277588,0.90625,0.18387043476104736
115,0.96875,0.10215578973293304,0.9375,0.19328631460666656
116,0.96875,0.12408594787120819,0.9375,0.11930999904870987
117,1.0,0.0586039163172245,0.90625,0.16848525404930115
118,1.0,0.04927671328186989,0.96875,0.19638659060001373
119,0.96875,0.08470616489648819,0.90625,0.16095712780952454
120,1.0,0.04977897182106972,0.875,0.44272780418395996
121,0.96875,0.08075736463069916,0.78125,0.5267555117607117
122,0.90625,0.3285922706127167,0.96875,0.19171486794948578
123,1.0,0.09099680185317993,0.90625,0.13184653222560883
124,0.8125,0.4634525775909424,0.84375,0.4679201543331146
125,0.78125,0.7623213529586792,0.9375,0.1065768375992775
126,1.0,0.07001379132270813,0.875,0.28283488750457764
127,0.78125,0.3909454345703125,0.9375,0.22958756983280182
128,0.9375,0.2915343642234802,0.9375,0.17107315361499786
129,0.96875,0.05262881889939308,0.875,0.22137406468391418
130,0.875,0.22953005135059357,0.8125,0.4782034456729889
131,0.90625,0.2016509622335434,0.8125,0.29720795154571533
132,0.9375,0.14836958050727844,0.84375,0.2652215361595154
133,0.96875,0.14945833384990692,0.96875,0.1347152292728424
134,0.90625,0.17402824759483337,0.96875,0.2646954357624054
135,0.96875,0.09772288799285889,0.96875,0.15427014231681824
136,0.90625,0.204970583319664,0.96875,0.12422646582126617
137,0.9375,0.1458667367696762,0.90625,0.22683465480804443
138,1.0,0.06703992933034897,0.84375,0.24154426157474518
139,0.96875,0.17554453015327454,0.96875,0.125499427318573
140,0.90625,0.23022887110710144,0.9375,0.2925853133201599
141,0.9375,0.12743276357650757,0.8125,0.39819568395614624
142,0.96875,0.08894393593072891,0.9375,0.21202847361564636
143,1.0,0.07608035951852798,0.9375,0.2614012658596039
144,0.9375,0.16500258445739746,1.0,0.10257446765899658
145,1.0,0.044179804623126984,0.90625,0.13662946224212646
146,0.9375,0.14274637401103973,0.90625,0.27564936876296997
147,1.0,0.08031754195690155,0.9375,0.17020642757415771
148,0.96875,0.10834658145904541,0.96875,0.26208028197288513
149,0.96875,0.07556065917015076,0.96875,0.15400470793247223
150,0.9375,0.17198456823825836,0.90625,0.1801692247390747
151,0.9375,0.1914287507534027,0.90625,0.11843059211969376
152,0.875,0.24364961683750153,0.96875,0.07323010265827179
153,1.0,0.045510612428188324,0.9375,0.26428088545799255
154,0.875,0.2487354874610901,0.9375,0.12727349996566772
155,0.875,0.2842937111854553,0.96875,0.10382561385631561
156,0.96875,0.07532751560211182,0.90625,0.20185516774654388
157,0.90625,0.17558759450912476,0.96875,0.08855797350406647
158,0.9375,0.10380242764949799,0.90625,0.1811320185661316
159,0.90625,0.16925302147865295,0.90625,0.2432669699192047
160,0.9375,0.09660487622022629,0.875,0.23620523512363434
161,0.90625,0.2650062143802643,0.875,0.20297664403915405
162,0.96875,0.08665366470813751,0.9375,0.30969446897506714
163,0.90625,0.32983604073524475,0.96875,0.09416897594928741
164,0.96875,0.12236402928829193,0.875,0.21616001427173615
165,0.875,0.3055964708328247,0.90625,0.21650785207748413
166,1.0,0.05469505488872528,0.96875,0.09901107847690582
167,1.0,0.07190106809139252,0.9375,0.17156611382961273
168,0.8125,0.45333966612815857,0.9375,0.2194148600101471
169,0.9375,0.10065554082393646,0.9375,0.1639578938484192
170,0.9375,0.21299420297145844,0.96875,0.08955296874046326
171,0.90625,0.20336294174194336,0.9375,0.1457437425851822
172,0.9375,0.12999138236045837,0.9375,0.12773451209068298
173,1.0,0.09585098922252655,0.96875,0.09065741300582886
174,1.0,0.04107258468866348,0.96875,0.08151934295892715
175,0.9375,0.18043318390846252,0.90625,0.19508959352970123
176,0.90625,0.2128491997718811,0.9375,0.12309946864843369
177,0.96875,0.11176516115665436,0.9375,0.09234657138586044
178,0.9375,0.11304359138011932,0.96875,0.05220817029476166
179,0.9375,0.14007224142551422,1.0,0.031299080699682236
180,0.96875,0.11652941256761551,0.96875,0.10686490684747696
181,0.96875,0.11529383808374405,0.96875,0.16994261741638184
182,1.0,0.027868473902344704,0.96875,0.1980048567056656
183,0.96875,0.10427679866552353,1.0,0.07702700048685074
184,1.0,0.06652337312698364,1.0,0.07733019441366196
185,0.96875,0.05873088911175728,0.875,0.2916291356086731
186,1.0,0.044024303555488586,0.9375,0.3637532889842987
187,0.96875,0.08003827929496765,0.9375,0.15223650634288788
188,0.90625,0.22345852851867676,0.8125,0.36860495805740356
189,0.96875,0.09292086958885193,0.96875,0.08182168751955032
190,1.0,0.05608087033033371,0.8125,0.42935308814048767
191,0.9375,0.14336608350276947,0.875,0.343300461769104
192,0.875,0.3091663420200348,0.9375,0.21211302280426025
193,1.0,0.031163804233074188,1.0,0.06777726858854294
194,0.9375,0.14175528287887573,0.9375,0.35971346497535706
195,0.875,0.2306087613105774,1.0,0.06735654920339584
196,0.9375,0.12081316113471985,0.875,0.3203437924385071
197,1.0,0.03569411486387253,1.0,0.07220236957073212
198,0.875,0.36492741107940674,0.9375,0.11158628016710281
199,0.9375,0.1280377060174942,0.9375,0.17353872954845428
