epoch,accuracy,loss,val_accuracy,val_loss
64,0.9375,0.15489286184310913,0.90625,0.24658203125
65,0.84375,0.350037544965744,0.90625,0.2593436539173126
66,0.875,0.23754346370697021,0.96875,0.0978703647851944
67,0.96875,0.07926785945892334,0.90625,0.18132291734218597
68,0.8125,0.3866270184516907,0.9375,0.17009735107421875
69,0.8125,0.4845637381076813,1.0,0.08612093329429626
70,0.96875,0.09133291989564896,0.875,0.34261953830718994
71,0.84375,0.3041739761829376,0.90625,0.1803738921880722
72,0.84375,0.376743882894516,0.96875,0.10270243883132935
73,0.90625,0.21775588393211365,0.90625,0.27417489886283875
74,0.9375,0.12234953045845032,0.71875,0.7872181534767151
75,0.875,0.253130704164505,0.875,0.2580433785915375
76,0.90625,0.1798066794872284,0.9375,0.22931048274040222
77,0.90625,0.15706437826156616,0.875,0.25166767835617065
78,1.0,0.09015828371047974,0.9375,0.1623251587152481
79,0.9375,0.16709406673908234,0.90625,0.20579148828983307
80,0.9375,0.1627284437417984,0.96875,0.1257956326007843
81,0.96875,0.13294559717178345,0.9375,0.20037274062633514
82,1.0,0.12702596187591553,0.875,0.31059378385543823
83,0.875,0.2647444009780884,0.875,0.3483421504497528
84,1.0,0.06632338464260101,0.9375,0.2076500803232193
85,0.96875,0.1189250648021698,0.90625,0.20313385128974915
86,0.90625,0.29254740476608276,0.90625,0.22543630003929138
87,0.875,0.23941829800605774,0.96875,0.19000011682510376
88,0.96875,0.10231795907020569,0.90625,0.23020726442337036
89,0.875,0.22626377642154694,0.84375,0.3258816599845886
90,0.90625,0.3265168368816376,0.96875,0.11633749306201935
91,0.9375,0.12031292170286179,0.96875,0.07793495804071426
92,0.875,0.1976373940706253,0.9375,0.2832898795604706
93,0.9375,0.11528772115707397,0.875,0.3089384436607361
94,0.90625,0.2146841585636139,0.84375,0.31218692660331726
95,0.90625,0.36038774251937866,0.875,0.3278231918811798
96,0.90625,0.21065205335617065,0.90625,0.12505684792995453
97,1.0,0.06193353608250618,0.8125,0.30898916721343994
98,0.90625,0.3302767276763916,0.9375,0.24474754929542542
99,0.875,0.2534051537513733,0.9375,0.11991831660270691
100,0.96875,0.0767735093832016,0.96875,0.08445246517658234
101,0.96875,0.07632188498973846,0.90625,0.2686753273010254
102,0.84375,0.30052947998046875,0.9375,0.20559373497962952
103,1.0,0.08139816671609879,0.84375,0.27285274863243103
104,0.96875,0.07576516270637512,0.9375,0.13654367625713348
105,0.9375,0.16395460069179535,0.9375,0.10361939668655396
106,1.0,0.09311772137880325,0.96875,0.046779826283454895
107,0.96875,0.11037847399711609,0.875,0.304462730884552
108,0.9375,0.09735053032636642,0.96875,0.12666107714176178
109,0.90625,0.14275182783603668,0.84375,0.269327312707901
110,0.96875,0.11696789413690567,0.90625,0.2692131996154785
111,1.0,0.0323956198990345,0.9375,0.12075426429510117
112,0.8125,0.3861334025859833,0.90625,0.28275108337402344
113,0.90625,0.35364142060279846,1.0,0.0934596061706543
114,0.9375,0.1597844362258911,0.90625,0.21914350986480713
115,0.96875,0.10158668458461761,0.8125,0.28556352853775024
116,0.96875,0.08847193419933319,0.96875,0.08016151189804077
117,1.0,0.06936454027891159,0.96875,0.06595253944396973
118,1.0,0.030241139233112335,0.96875,0.12559261918067932
119,0.96875,0.13765397667884827,0.90625,0.22018124163150787
120,1.0,0.042824339121580124,0.9375,0.17704671621322632
121,0.9375,0.24239996075630188,0.9375,0.10287707298994064
122,0.96875,0.10495536774396896,0.8125,0.5222150683403015
123,0.8125,0.43816205859184265,0.9375,0.160884827375412
124,0.8125,0.41725268959999084,0.9375,0.19841790199279785
125,0.875,0.26287513971328735,0.84375,0.4727153778076172
126,0.9375,0.29553163051605225,0.9375,0.1706605851650238
127,0.90625,0.23273299634456635,0.96875,0.11499994248151779
128,0.96875,0.0883956030011177,0.9375,0.17003273963928223
129,0.9375,0.18841542303562164,0.875,0.24930278956890106
130,0.875,0.2870105504989624,0.875,0.20439642667770386
131,0.90625,0.30036845803260803,0.90625,0.24932460486888885
132,1.0,0.0705256536602974,0.84375,0.27737635374069214
133,1.0,0.07700738310813904,0.875,0.2532474994659424
134,0.96875,0.08909826725721359,0.9375,0.09403645992279053
135,0.90625,0.27116748690605164,0.90625,0.19198404252529144
136,1.0,0.04563237726688385,0.96875,0.15920864045619965
137,0.96875,0.14658495783805847,0.875,0.1991460621356964
138,0.9375,0.12786048650741577,0.96875,0.1392228901386261
139,0.96875,0.09174469113349915,0.84375,0.3298131227493286
140,0.96875,0.09579582512378693,0.96875,0.08679509162902832
141,0.9375,0.11601552367210388,0.9375,0.17563322186470032
142,0.875,0.28426504135131836,1.0,0.06800691783428192
143,0.90625,0.16434118151664734,0.9375,0.13764697313308716
144,0.9375,0.18570879101753235,0.96875,0.1696648895740509
145,0.96875,0.05903355032205582,1.0,0.050044603645801544
146,1.0,0.03214620426297188,0.875,0.24201934039592743
147,0.96875,0.10845458507537842,0.96875,0.1919030249118805
148,0.9375,0.1165088340640068,0.96875,0.12659665942192078
149,0.90625,0.15356875956058502,0.96875,0.05595692619681358
150,0.96875,0.09757710993289948,1.0,0.05837196484208107
151,0.96875,0.09128832817077637,0.96875,0.11093322932720184
152,0.96875,0.06477867811918259,1.0,0.04839453473687172
153,0.96875,0.06777675449848175,0.9375,0.2588876187801361
154,0.96875,0.10429560393095016,0.875,0.3095763623714447
155,1.0,0.04311060905456543,0.96875,0.12293674051761627
156,0.96875,0.08801762759685516,0.90625,0.18408039212226868
157,0.96875,0.0775524452328682,0.9375,0.06879648566246033
158,0.90625,0.2757415473461151,0.96875,0.12941572070121765
159,1.0,0.038777511566877365,0.875,0.22383150458335876
160,0.96875,0.06258612871170044,0.90625,0.15492670238018036
161,0.96875,0.06988592445850372,0.90625,0.17081527411937714
162,0.96875,0.08626383543014526,0.9375,0.20470431447029114
163,1.0,0.037468913942575455,0.96875,0.18133887648582458
164,1.0,0.03467157483100891,0.9375,0.09873156249523163
165,0.96875,0.10754311829805374,0.875,0.42560282349586487
166,0.96875,0.18501827120780945,1.0,0.05871501564979553
167,1.0,0.061092227697372437,1.0,0.04753338173031807
168,1.0,0.02574683353304863,1.0,0.03743136674165726
169,0.9375,0.10304218530654907,0.9375,0.12878647446632385
170,0.9375,0.11133573949337006,0.9375,0.3154109716415405
171,0.90625,0.14395929872989655,0.96875,0.04788444563746452
172,0.96875,0.10865326225757599,0.96875,0.057813435792922974
173,0.96875,0.06005766987800598,0.9375,0.1189008355140686
174,1.0,0.012227504514157772,0.9375,0.12997430562973022
175,0.96875,0.08666616678237915,0.9375,0.22136643528938293
176,0.9375,0.23294499516487122,0.90625,0.15492360293865204
177,0.96875,0.19619178771972656,0.84375,0.25312185287475586
178,0.96875,0.2702496647834778,0.90625,0.14503182470798492
179,0.9375,0.08248801529407501,0.96875,0.07982714474201202
180,0.96875,0.0719439834356308,0.9375,0.262964129447937
181,0.90625,0.1920686811208725,0.875,0.5434058904647827
182,0.875,0.3461031913757324,0.9375,0.0819384977221489
183,0.9375,0.18660487234592438,0.9375,0.1667371690273285
184,0.96875,0.05554656684398651,0.9375,0.180037721991539
185,1.0,0.04308253154158592,0.9375,0.12192746996879578
186,0.9375,0.10101563483476639,0.96875,0.08848647773265839
187,0.9375,0.1719084084033966,0.96875,0.16707858443260193
188,1.0,0.04812134429812431,0.90625,0.23400576412677765
189,0.9375,0.13838207721710205,0.875,0.29648467898368835
190,0.96875,0.09144376218318939,0.90625,0.23165158927440643
191,0.9375,0.19262930750846863,0.96875,0.12356578558683395
192,0.9375,0.09407252073287964,0.875,0.38863855600357056
193,0.96875,0.05116821452975273,0.90625,0.2979368567466736
194,0.90625,0.24365898966789246,0.90625,0.23452694714069366
195,1.0,0.04607841745018959,0.9375,0.22420397400856018
196,0.9375,0.17862451076507568,0.96875,0.07641610503196716
197,1.0,0.04559915512800217,0.9375,0.16589239239692688
198,1.0,0.029503799974918365,0.875,0.30640989542007446
199,0.96875,0.08989177644252777,1.0,0.03421517089009285
