20-Epoch,40-Epoch,60-Epoch,80-Epoch,100-Epoch,120-Epoch,140-Epoch,160-Epoch,180-Epoch,200-Epoch
16.109875440597534,16.109875440597534,16.109875440597534,16.109875440597534,16.109875440597534,16.109875440597534,16.109875440597534,16.109875440597534,16.109875440597534,16.109875440597534
8.76884913444519,8.76884913444519,8.76884913444519,8.76884913444519,8.76884913444519,8.76884913444519,8.76884913444519,8.76884913444519,8.76884913444519,8.76884913444519
7.308843612670898,7.308843612670898,7.308843612670898,7.308843612670898,7.308843612670898,7.308843612670898,7.308843612670898,7.308843612670898,7.308843612670898,7.308843612670898
6.571840286254883,6.571840286254883,6.571840286254883,6.571840286254883,6.571840286254883,6.571840286254883,6.571840286254883,6.571840286254883,6.571840286254883,6.571840286254883
5.80323600769043,5.80323600769043,5.80323600769043,5.80323600769043,5.80323600769043,5.80323600769043,5.80323600769043,5.80323600769043,5.80323600769043,5.80323600769043
5.822840690612793,5.822840690612793,5.822840690612793,5.822840690612793,5.822840690612793,5.822840690612793,5.822840690612793,5.822840690612793,5.822840690612793,5.822840690612793
6.680842161178589,6.680842161178589,6.680842161178589,6.680842161178589,6.680842161178589,6.680842161178589,6.680842161178589,6.680842161178589,6.680842161178589,6.680842161178589
6.165838718414307,6.165838718414307,6.165838718414307,6.165838718414307,6.165838718414307,6.165838718414307,6.165838718414307,6.165838718414307,6.165838718414307,6.165838718414307
6.037236452102661,6.037236452102661,6.037236452102661,6.037236452102661,6.037236452102661,6.037236452102661,6.037236452102661,6.037236452102661,6.037236452102661,6.037236452102661
7.168645858764648,7.168645858764648,7.168645858764648,7.168645858764648,7.168645858764648,7.168645858764648,7.168645858764648,7.168645858764648,7.168645858764648,7.168645858764648
5.764436721801758,5.764436721801758,5.764436721801758,5.764436721801758,5.764436721801758,5.764436721801758,5.764436721801758,5.764436721801758,5.764436721801758,5.764436721801758
5.845036029815674,5.845036029815674,5.845036029815674,5.845036029815674,5.845036029815674,5.845036029815674,5.845036029815674,5.845036029815674,5.845036029815674,5.845036029815674
5.096428871154785,5.096428871154785,5.096428871154785,5.096428871154785,5.096428871154785,5.096428871154785,5.096428871154785,5.096428871154785,5.096428871154785,5.096428871154785
5.475433111190796,5.475433111190796,5.475433111190796,5.475433111190796,5.475433111190796,5.475433111190796,5.475433111190796,5.475433111190796,5.475433111190796,5.475433111190796
5.210434913635254,5.210434913635254,5.210434913635254,5.210434913635254,5.210434913635254,5.210434913635254,5.210434913635254,5.210434913635254,5.210434913635254,5.210434913635254
5.55285120010376,5.55285120010376,5.55285120010376,5.55285120010376,5.55285120010376,5.55285120010376,5.55285120010376,5.55285120010376,5.55285120010376,5.55285120010376
5.111830472946167,5.111830472946167,5.111830472946167,5.111830472946167,5.111830472946167,5.111830472946167,5.111830472946167,5.111830472946167,5.111830472946167,5.111830472946167
4.988030195236206,4.988030195236206,4.988030195236206,4.988030195236206,4.988030195236206,4.988030195236206,4.988030195236206,4.988030195236206,4.988030195236206,4.988030195236206
4.887429714202881,4.887429714202881,4.887429714202881,4.887429714202881,4.887429714202881,4.887429714202881,4.887429714202881,4.887429714202881,4.887429714202881,4.887429714202881
4.556626319885254,4.556626319885254,4.556626319885254,4.556626319885254,4.556626319885254,4.556626319885254,4.556626319885254,4.556626319885254,4.556626319885254,4.556626319885254
0.0,5.210232496261597,5.210232496261597,5.210232496261597,5.210232496261597,5.210232496261597,5.210232496261597,5.210232496261597,5.210232496261597,5.210232496261597
0.0,5.361629247665405,5.361629247665405,5.361629247665405,5.361629247665405,5.361629247665405,5.361629247665405,5.361629247665405,5.361629247665405,5.361629247665405
0.0,4.2848265171051025,4.2848265171051025,4.2848265171051025,4.2848265171051025,4.2848265171051025,4.2848265171051025,4.2848265171051025,4.2848265171051025,4.2848265171051025
0.0,5.6628358364105225,5.6628358364105225,5.6628358364105225,5.6628358364105225,5.6628358364105225,5.6628358364105225,5.6628358364105225,5.6628358364105225,5.6628358364105225
0.0,4.768030643463135,4.768030643463135,4.768030643463135,4.768030643463135,4.768030643463135,4.768030643463135,4.768030643463135,4.768030643463135,4.768030643463135
0.0,4.972029209136963,4.972029209136963,4.972029209136963,4.972029209136963,4.972029209136963,4.972029209136963,4.972029209136963,4.972029209136963,4.972029209136963
0.0,5.599836587905884,5.599836587905884,5.599836587905884,5.599836587905884,5.599836587905884,5.599836587905884,5.599836587905884,5.599836587905884,5.599836587905884
0.0,4.878235101699829,4.878235101699829,4.878235101699829,4.878235101699829,4.878235101699829,4.878235101699829,4.878235101699829,4.878235101699829,4.878235101699829
0.0,4.831228017807007,4.831228017807007,4.831228017807007,4.831228017807007,4.831228017807007,4.831228017807007,4.831228017807007,4.831228017807007,4.831228017807007
0.0,5.053831338882446,5.053831338882446,5.053831338882446,5.053831338882446,5.053831338882446,5.053831338882446,5.053831338882446,5.053831338882446,5.053831338882446
0.0,5.2996296882629395,5.2996296882629395,5.2996296882629395,5.2996296882629395,5.2996296882629395,5.2996296882629395,5.2996296882629395,5.2996296882629395,5.2996296882629395
